action,table,file,line
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8363
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8367
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8369
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8508
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8509
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8510
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8511
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8512
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8513
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8514
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8592
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8593
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8594
JOIN,t_tipotransferencia,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8595
INSERT,tmp_totalcobradofacturas,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8644
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8650
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8651
INSERT,tmp_totalfacturas,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8661
JOIN,tmp_totalcobradofacturas,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8667
JOIN,t_cobro,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8668
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8669
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8670
INSERT,tmp_totalcobradonotasdebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8679
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8685
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8686
INSERT,tmp_totalnotasdebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8697
JOIN,t_cobro,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8703
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8704
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8705
JOIN,tmp_totalcobradonotasdebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8706
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8723
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8724
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8725
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8726
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8727
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8728
JOIN,tmp_totalfacturas,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8729
JOIN,tmp_totalnotasdebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8730
JOIN,t_tipocobro,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8731
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8791
JOIN,t_metodopago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8792
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8793
INSERT,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8873
JOIN,t_pago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8879
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8880
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8881
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8900
JOIN,t_tipofacturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8901
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8902
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8903
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8904
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8905
JOIN,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8906
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8989
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8990
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8991
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8992
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8993
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,8994
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,9075
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,9076
INSERT,t_contemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,107
UPDATE,t_contemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,150
INSERT,t_consideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,225
UPDATE,t_consideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,268
SELECT,t_incoterms,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,299
SELECT,t_empresa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,318
SELECT,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,422
INSERT,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,432
SELECT,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,494
UPDATE,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,505
SELECT,t_mediotransporte,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,542
SELECT,t_tipocarga,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,562
SELECT,t_aduana,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,583
SELECT,t_temperatura,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,602
SELECT,t_horario,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,622
SELECT,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,723
INSERT,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,732
INSERT,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,736
SELECT,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,785
UPDATE,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,795
UPDATE,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,803
SELECT,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,841
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,873
SELECT,t_empresadivisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,907
INSERT,t_empresadivisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,915
SELECT,t_empresadivisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,920
DELETE,t_empresadivisa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,920
SELECT,t_divisaordenservicio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,954
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1086
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1236
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1247
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1258
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1268
UPDATE,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1277
UPDATE,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1283
UPDATE,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1292
UPDATE,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1298
INSERT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1304
INSERT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1322
INSERT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1340
SELECT,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1355
SELECT,t_tipoevento,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1721
SELECT,t_eventodescripcion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1740
SELECT,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1761
SELECT,t_correonit,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1783
SELECT,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1811
INSERT,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1846
UPDATE,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1891
SELECT,t_tipoplanilla,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1925
SELECT,t_tipodescarga,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1945
SELECT,t_tipocontenedor,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1964
SELECT,t_tipoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,1983
SELECT,t_tipoingreso,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2003
SELECT,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2022
SELECT,t_no_conf,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2043
SELECT,t_clasificacion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2062
SELECT,t_merma,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2081
SELECT,t_tipotransferencia,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2101
SELECT,t_tipoliquidacion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2120
INSERT,tmp_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2148
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2154
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2155
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2189
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2190
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2191
JOIN,tmp_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2192
INSERT,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2316
INSERT,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2406
UPDATE,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2585
UPDATE,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2650
INSERT,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2661
SELECT,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2736
SELECT,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2747
DELETE,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2747
SELECT,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2831
DELETE,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,2831
INSERT,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3007
SELECT,t_centro_rubro,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3294
SELECT,t_tipopedido,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3314
SELECT,t_motivoanulacion,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3337
SELECT,t_status,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3356
SELECT,t_accesorios_vehiculos,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3376
SELECT,t_accesorios_vehiculos_salidas,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3397
SELECT,t_doc_errada,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3418
SELECT,t_destinocargo,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3437
SELECT,t_tipobulto,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3456
SELECT,t_timbradoturno,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3476
SELECT,t_empresa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3500
SELECT,t_modulo,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3508
SELECT,t_modulo,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3531
SELECT,t_modulo,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3535
SELECT,t_inventariofisicoetiqueta,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3561
SELECT,t_solicitante,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3581
SELECT,t_movilizador,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3601
SELECT,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3620
SELECT,t_ate_gas_motivo_pausa,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3639
SELECT,t_modulo,AtlantesBE-main/AtlantesBE-main/app/routes/datosmaestro.php,3657
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,25
INSERT,t_cotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,73
SELECT,t_cotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,74
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,140
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,141
JOIN,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,142
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,143
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,144
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,145
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,146
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,147
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,148
JOIN,t_incoterms,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,149
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,165
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,166
JOIN,t_tipoevento,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,191
JOIN,t_contemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,212
JOIN,t_consideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,231
UPDATE,t_cotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,333
UPDATE,t_eventocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,354
INSERT,t_eventocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,361
SELECT,t_eventocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,375
DELETE,t_eventocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,375
UPDATE,t_costocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,382
INSERT,t_costocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,391
SELECT,t_costocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,405
DELETE,t_costocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,405
UPDATE,t_cotizacioncontemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,426
INSERT,t_cotizacioncontemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,428
SELECT,t_cotizacioncontemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,435
DELETE,t_cotizacioncontemplacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,435
INSERT,t_cotizacionconsideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,457
SELECT,t_cotizacionconsideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,464
DELETE,t_cotizacionconsideraciones,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,464
INSERT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,558
SELECT,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
SELECT,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
SELECT,t_clientedireccion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
SELECT,t_cotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,559
INSERT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,562
SELECT,t_costocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,563
INSERT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,567
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,575
INSERT,t_evento,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,578
SELECT,t_eventocotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,579
UPDATE,t_cotizacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,581
INSERT,tmp_valorcargado,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,641
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,647
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,648
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,649
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,650
INSERT,tmp_valorcosteado,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,664
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,670
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,671
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,672
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,702
JOIN,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,703
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,704
JOIN,tmp_valorcargado,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,705
JOIN,tmp_valorcosteado,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,706
SELECT,t_clientedireccion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,834
INSERT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,863
SELECT,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,900
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,901
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,906
INSERT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1020
SELECT,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1024
SELECT,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1024
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1024
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1025
INSERT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1067
SELECT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1068
INSERT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1069
SELECT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1070
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1163
JOIN,t_importacion_exportacion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1164
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1165
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1166
JOIN,t_tipoevento,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1189
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1190
JOIN,t_eventodescripcion,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1191
SELECT,t_correosembarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1214
UPDATE,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1517
UPDATE,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1605
UPDATE,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1661
UPDATE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1724
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1743
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1744
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1745
INSERT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1750
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1760
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1761
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1762
SELECT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1782
DELETE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1782
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1853
SELECT,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1858
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1858
JOIN,t_tipocarga,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1863
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1882
UPDATE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1938
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1958
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1959
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1960
INSERT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1965
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1975
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1976
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1977
SELECT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1995
DELETE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,1995
UPDATE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2066
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2085
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2086
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2087
INSERT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2092
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2102
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2103
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2104
SELECT,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2122
DELETE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2122
UPDATE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2130
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2149
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2150
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2151
INSERT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2156
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2166
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2167
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2168
SELECT,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2186
DELETE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2186
UPDATE,t_evento,AtlantesBE-main/AtlantesBE-main/app/routes/embarques.php,2314
